date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:41:43	5629/5629	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215fd-64d7bea1-17242312d40e0d26;gz%22	https://waseryweb.tech/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-includes/js/imagesloaded.mineda1.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:43	24138/24138	---M-Z	200	added ('OK')	application/x-javascript	etag:%225e4a-64d7bea1-fd5a4b2daab0170;gz%22	https://waseryweb.tech/wp-includes/js/masonry.min.js?ver=4.2.2	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-includes/js/masonry.min3a05.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:43	14441/14441	---M-Z	200	added ('OK')	application/x-javascript	etag:%223869-64f8347a-333218590b67dce3;gz%22	https://waseryweb.tech/wp-content/plugins/colibri-page-builder/extend-builder/assets/static/colibri.js?ver=1.0.236	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-content/plugins/colibri-page-builder/extend-builder/assets/static/colibri1bfc.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:43	37015/37015	---M-Z	200	added ('OK')	application/x-javascript	etag:%229097-64f8347a-f229a0702bfdf4f4;gz%22	https://waseryweb.tech/wp-content/plugins/colibri-page-builder/extend-builder/assets/static/typed.js?ver=1.0.236	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-content/plugins/colibri-page-builder/extend-builder/assets/static/typed1bfc.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:43	68213/68213	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210a75-64f8347a-b04c4f0138531be6;gz%22	https://waseryweb.tech/wp-content/plugins/colibri-page-builder/extend-builder/assets/static/fancybox/jquery.fancybox.min.js?ver=1.0.236	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-content/plugins/colibri-page-builder/extend-builder/assets/static/fancybox/jquery.fancybox.min1bfc.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:44	265721/265721	---M-Z	200	added ('OK')	application/x-javascript	etag:%2240df9-64f8347a-8b72013bbdf3697e;gz%22	https://waseryweb.tech/wp-content/plugins/colibri-page-builder/extend-builder/assets/static/js/theme.js?ver=1.0.236	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-content/plugins/colibri-page-builder/extend-builder/assets/static/js/theme1bfc.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:44	254704/254704	---MCZ	200	added ('OK')	text/html	etag:%221888-1695065767;gz%22	https://waseryweb.tech/secure-devices/	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/secure-devices/index.html	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:44	35581/35581	---M--	200	added ('OK')	image/png	etag:%228afd-64d7d298-78470f19ee278540;;;%22	https://waseryweb.tech/wp-content/uploads/2023/08/1.png	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-content/uploads/2023/08/1.png	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:45	4997/4997	---M-Z	200	added ('OK')	application/x-javascript	etag:%221385-6502e4c9-e8102bfc7b0a40de;gz%22	https://waseryweb.tech/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.16.2	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-content/plugins/elementor/assets/js/webpack.runtime.min6b60.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:45	58860/58860	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e5ec-6502e4c8-19e9907157f8f696;gz%22	https://waseryweb.tech/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.16.2	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-content/plugins/elementor/assets/js/frontend-modules.min6b60.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:45	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-6502e4ca-bc762c961f00c6e7;gz%22	https://waseryweb.tech/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:45	21438/21438	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253be-64d7c3d9-e74d6272ccd2855c;gz%22	https://waseryweb.tech/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-includes/js/jquery/ui/core.min3f14.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:46	40436/40436	---M-Z	200	added ('OK')	application/x-javascript	etag:%229df4-6502e4c8-4381f217805d5c4a;gz%22	https://waseryweb.tech/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.16.2	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-content/plugins/elementor/assets/js/frontend.min6b60.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:46	18833/18833	---M-Z	200	added ('OK')	application/x-javascript	etag:%224991-64d7bea1-af7e7ec57f9ba73f;gz%22	https://waseryweb.tech/wp-includes/js/underscore.min.js?ver=1.13.4	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-includes/js/underscore.mind584.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:46	1426/1426	---M-Z	200	added ('OK')	application/x-javascript	etag:%22592-64d7bea1-72302bc637da2076;gz%22	https://waseryweb.tech/wp-includes/js/wp-util.min.js?ver=6.3.1	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-includes/js/wp-util.min9b30.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:46	771/771	---M-Z	200	added ('OK')	application/x-javascript	etag:%22303-64d7c0c3-a3fc7869ecf6f29f;gz%22	https://waseryweb.tech/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.8.3.1	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min6338.js	(from https://waseryweb.tech/secure-devices/?gclid=Cj0KCQjw9rSoBhCiARIsAFOiplkbrHvFNezGc897734Jlq_P2TQRZ3yoL8I6QXU0muiiIWzGbfHhrKUaAjLwEALw_wcB)
22:41:49	108606/108606	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Sep%202023%2017:11:50%20GMT	https://waseryweb.tech/secure-devices/t	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/secure-devices/t	(from https://waseryweb.tech/wp-content/plugins/colibri-page-builder/extend-builder/assets/static/js/theme.js?ver=1.0.236)
22:41:49	108606/108606	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Sep%202023%2017:11:50%20GMT	https://waseryweb.tech/secure-devices/e	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/secure-devices/e	(from https://waseryweb.tech/wp-content/plugins/colibri-page-builder/extend-builder/assets/static/js/theme.js?ver=1.0.236)
22:41:50	108606/108606	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Sep%202023%2017:11:51%20GMT	https://waseryweb.tech/secure-devices/Trident/	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/secure-devices/Trident/index.html	(from https://waseryweb.tech/wp-content/plugins/colibri-page-builder/extend-builder/assets/static/js/theme.js?ver=1.0.236)
22:41:51	108606/108606	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Sep%202023%2017:11:52%20GMT	https://waseryweb.tech/secure-devices/-negative.svg	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/secure-devices/-negative.3f.delayed	(from https://waseryweb.tech/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.16.2)
22:41:52	108606/108606	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Sep%202023%2017:11:53%20GMT	https://waseryweb.tech/secure-devices/OPR/	C:/My%20Web%20Sites/Mcafee%20ecom/waseryweb.tech/secure-devices/OPR/index.html	(from https://waseryweb.tech/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.16.2)
